"id","name","timestamp","day_of_call","hour_of_day","wait_time","issue_categories","resolution_status"
"1a8afec3-f4b8-4c66-8cb9-157e2ab705ea","Jody May","2026-01-09 09:48:29.265301","Friday",9,19,"Service",1
"caef3aa0-2344-4c02-856d-85c6e2945fab","April Young","2026-04-20 23:58:13.598854","Monday",23,13,"Account",1
"62f541f7-09c5-4ace-aa7d-70edef65c94a","Andrew Keller","2026-05-07 07:11:26.226031","Thursday",7,7,"Service",0
"a3c5ccbb-e329-409e-9a35-d5d2f311bf40","Mitchell Thompson","2026-02-09 19:30:58.221621","Monday",19,19,"Service",0
"2d91fb99-52ab-4041-9cf1-6dde0b41c3af","Tiffany Ray","2026-01-11 00:35:15.267140","Sunday",0,12,"Technical",1
"fd503748-cddb-44f0-82ae-5c9c836370a0","Michelle Roberts","2026-03-04 13:03:59.803542","Wednesday",13,45,"Service",1
"7c9d774e-fa2e-4716-9a8e-c047ce2e0b1c","Anthony Ward","2026-04-22 00:48:27.915405","Wednesday",0,12,"Billing",0
"7f85b81d-ce51-4412-80b6-8d06429de620","Gregg Brown","2026-03-11 18:06:52.935047","Wednesday",18,9,"Billing",1
"6fd1b897-5669-4241-b194-15690afc3397","Thomas Mercer","2026-01-17 13:43:41.452065","Saturday",13,28,"Service",0
"21058918-345f-4d05-aa87-2a31ea47c824","William Wilson","2026-03-29 18:44:02.946749","Sunday",18,14,"Billing",1
"50c43be7-1aca-4e7b-9865-476d63ca0b47","Karen Hickman","2026-05-11 15:13:59.532079","Monday",15,41,"Billing",0
"15693e5b-9439-49fe-8fda-f963ecb0ae4b","Gina Soto","2026-01-15 03:27:51.879392","Thursday",3,12,"Technical",1
"828ac412-2d2a-40ff-9dd1-d9ba231c1c2f","Theresa Frye","2026-02-23 04:25:33.227997","Monday",4,21,"Technical",0
"9072d479-6398-4099-8831-4f91583a2b46","Kara Munoz","2026-03-20 04:36:55.662817","Friday",4,19,"Account",1
"3775c943-f468-4b0a-a761-d90f486e3607","David Martin","2026-01-22 22:56:07.075239","Thursday",22,7,"Technical",1
"96e49759-5a44-45d6-ad2f-79566234a29e","Mark Newman","2026-02-11 15:34:22.619481","Wednesday",15,33,"Technical",0
"33b1e574-5372-433e-b9bb-f1c2dc5ab55a","Michael Rodriguez","2026-04-06 07:25:04.556473","Monday",7,20,"Service",1
"c75a83fc-7251-4159-a0e5-70c441072bd7","Melinda Cole","2026-04-17 20:39:26.265208","Friday",20,24,"Billing",1
"7356fd46-af74-4ed6-859d-e429c80250de","Catherine Li","2026-04-01 11:32:59.347656","Wednesday",11,45,"Billing",0
"7f6c60d7-e63e-4bfe-900e-7f4638326f22","Eric Frazier","2026-04-26 19:22:33.920732","Sunday",19,13,"Technical",1
"0149c3c4-541c-4443-aafe-af0f17b26fc9","Meghan Barber","2026-04-17 01:27:17.738369","Friday",1,21,"Service",0
"6c8aabf0-a11f-4ccc-b845-0caa9ba6a1f4","Damon Cooper","2026-04-21 16:05:55.299587","Tuesday",16,17,"Technical",0
"b628b55e-fef2-474b-a445-379afd4877ae","Rebecca Hoover","2026-04-14 06:59:37.100840","Tuesday",6,14,"Service",1
"a1712888-225c-473d-90c3-436ed24fc1c5","Robin Gould","2026-05-17 10:31:08.988352","Sunday",10,30,"Service",0
"ddf9ccbf-a1ab-4734-bbd5-f99833670060","Jason Campbell","2026-05-06 16:07:18.766046","Wednesday",16,37,"Technical",1
"11db7e16-28f3-40f7-aea1-a6a0dacd190a","David Carrillo","2026-05-10 22:16:28.777997","Sunday",22,5,"Technical",1
"e35a6082-91e4-4be9-91a2-c880873b3839","Kenneth Parsons","2026-03-25 18:37:02.075267","Wednesday",18,15,"Technical",1
"aecebc62-5e7d-4874-a664-f6bdd6db11ab","Christian Williams","2026-01-19 04:32:02.565765","Monday",4,9,"Account",1
"60d8e608-fbe7-43a3-8e9c-4780b286ebd7","Mr. Timothy Robinson","2026-03-06 18:51:48.235013","Friday",18,8,"Billing",0
"a9923a1e-5960-4eb8-86a3-03722dcaa9d4","Joann Maddox","2026-02-18 22:22:07.100358","Wednesday",22,12,"Technical",0
"f4bdda1b-27c0-45ea-9a78-9f7178a75796","Steven Johnson","2026-02-05 07:59:47.454126","Thursday",7,8,"Service",0
"0c52ded9-b77a-4af0-98cf-08180867a9cb","Toni Blanchard","2026-01-22 05:22:15.194076","Thursday",5,9,"Service",1
"622a3d26-a421-4360-85bc-0d5a0aee9d1e","Cheryl Greene","2026-04-03 01:05:52.770115","Friday",1,16,"Technical",1
"c2185bd7-1597-43a1-8f70-0d6ce4f6ee14","Martha Harper","2026-04-20 21:14:31.749113","Monday",21,18,"Technical",0
"d7eb0694-50c7-4c20-8a30-3248b78553fd","Paul Anderson","2026-04-23 11:47:40.966969","Thursday",11,19,"Account",0
"de8682bd-1a50-48fa-9251-9ceb74eddc67","Steven Peters","2026-03-07 13:42:35.540554","Saturday",13,30,"Technical",1
"22a83f60-e81e-42aa-baba-bd0072d80e8e","Patricia Wallace","2026-01-25 18:38:56.973296","Sunday",18,10,"Billing",1
"607b7d4a-51cd-4876-9804-ef8572b8b6b0","Logan Mccall","2026-02-14 06:58:35.694603","Saturday",6,9,"Billing",0
"8a78bf23-b28f-4037-a29a-30ec0a00e4ae","Daniel Wilson","2026-01-13 01:04:21.141072","Tuesday",1,5,"Account",1
"1308c147-e18b-4a1c-b7b8-e90bd238220b","Dr. Sara Rivera MD","2026-01-03 06:11:18.656000","Saturday",6,12,"Account",0
"4a72c7a9-cfe8-4da7-9791-2c8cb901ee8f","Sheila Moyer MD","2026-05-01 05:27:49.756785","Friday",5,21,"Technical",0
"b6dcbd9c-f1d7-4e98-8d75-7c08ec681a94","Anna Brown","2026-03-30 02:06:32.481563","Monday",2,23,"Account",0
"09a64026-24c4-46e0-afc7-3de677291e87","Brenda Walker","2026-05-05 09:15:14.221186","Tuesday",9,26,"Service",0
"5aab7a55-9340-419e-9a77-64200ca1b7be","Thomas Johnston","2026-02-26 18:22:22.221907","Thursday",18,15,"Account",1
"faca1ad1-ff10-4b7e-abc9-ec20c26b0050","Holly Johnson","2026-02-20 17:40:45.600285","Friday",17,22,"Service",0
"56279d61-512c-488d-beae-58ff68fecea7","Susan Gray","2026-01-01 06:01:26.071199","Thursday",6,6,"Account",1
"cd48be39-5b1f-4972-a447-674e2ab8275a","Ryan Campbell","2026-04-12 01:27:14.051774","Sunday",1,14,"Service",0
"baf80361-8c30-446e-a4e0-dd3c99dfc454","Benjamin Walker","2026-04-10 11:21:30.198219","Friday",11,50,"Service",1
"dc468690-87ba-478b-b20b-82dd43049fbd","Kathleen Harrell","2026-01-13 06:25:33.169259","Tuesday",6,6,"Service",1
"fed86f2b-f369-4bda-a142-d207ae5a3c96","Brooke Graves DVM","2026-04-28 15:49:32.342560","Tuesday",15,27,"Technical",0
"116b335b-bba8-403d-a593-62109ce0d2e1","Brittney Maxwell","2026-01-28 06:03:09.363653","Wednesday",6,9,"Service",1
"bfa2b065-1ace-4694-91f2-ca4808a3e518","Marie Valentine","2026-01-17 09:55:09.750627","Saturday",9,14,"Service",0
"5fd4ba09-17e4-4be6-80fc-f04c3ddc5738","Kevin Estes","2026-01-24 18:31:46.278870","Saturday",18,9,"Service",1
"ff606f1b-e25d-4b67-82b0-c85e03a03a1b","Troy Rodriguez","2026-01-23 21:08:37.541074","Friday",21,20,"Service",0
"aacc44e8-cd35-468b-8dd0-289e026f7fa9","Michael Jefferson","2026-03-08 08:56:16.042317","Sunday",8,12,"Billing",1
"da1d362c-2499-42bf-86a8-e93c892d6ab9","Stephanie Thompson","2026-02-25 22:15:28.721291","Wednesday",22,2,"Account",0
"9a2442e4-9777-4fdc-a24c-69b28334b311","Jessica Davis","2026-01-30 19:34:35.553674","Friday",19,25,"Account",1
"fa27c4cb-a481-4faf-91f6-1268e23e8b79","Steven Williams","2026-02-15 01:46:41.501005","Sunday",1,14,"Billing",0
"a944c591-9699-4953-bc6f-f338dde0d74d","Nicole Shaffer","2026-04-14 23:52:11.198952","Tuesday",23,14,"Technical",1
"596218b4-39cb-48b8-9b40-9be77260e745","Heather Price","2026-03-04 15:01:05.591094","Wednesday",15,32,"Technical",0
"3f4cc9cd-2bb7-41db-9baa-ee5684b59a7a","Michele Ford","2026-02-25 07:03:55.996410","Wednesday",7,12,"Service",1
"278a16b1-115b-4b04-ac8a-f15d524593ef","Jean Phillips","2026-02-04 18:21:41.447784","Wednesday",18,10,"Technical",0
"78043a0e-30df-4e8e-8460-6cfd8d608fef","Lucas Romero","2026-04-21 01:16:28.317596","Tuesday",1,7,"Account",1
"cd906402-f47f-4abd-8356-231f9610b6c0","Sarah Johnston","2026-01-08 00:18:32.250911","Thursday",0,13,"Service",1
"dc79649f-8eb4-4231-81ba-0995b628adc6","Samuel Brown","2026-01-24 19:38:55.521404","Saturday",19,8,"Billing",0
"ce17cd54-3163-4d3e-9841-b7bfe7b3d877","Jamie Norris","2026-05-11 03:33:29.480499","Monday",3,18,"Billing",0
"5004bbce-b788-4888-86ee-bd0247c13032","Haley Pineda","2026-01-10 19:30:41.626004","Saturday",19,7,"Billing",0
"f4117c02-84fa-4a49-8180-abddf4c75dd2","Gregory Foley","2026-05-07 07:26:23.848450","Thursday",7,6,"Billing",1
"b51d6359-d0f6-4826-a32f-cf52f5923add","Heather Cooper","2026-04-02 08:47:10.891083","Thursday",8,13,"Service",1
"8e99c13a-65d4-4d53-a6db-06c7951729c5","Michelle Turner","2026-01-15 05:44:41.686214","Thursday",5,2,"Service",1
"4b93b015-ad26-4026-bd06-16713fa74b99","Daniel Moore","2026-04-14 11:26:45.517048","Tuesday",11,16,"Technical",1
"c3295c28-c33f-4beb-83b6-22a03ea3d866","Gina Pittman MD","2026-01-19 16:17:20.698573","Monday",16,22,"Account",1
"618add71-1889-4d4f-8c3e-8dd011b91c79","Ashley Skinner","2026-04-14 16:26:28.658074","Tuesday",16,23,"Technical",0
"b738882e-5c60-4d48-ab09-d73b3b8cef3d","Angie Hodge","2026-04-11 12:50:39.942177","Saturday",12,22,"Account",1
"714af6ce-f515-47fb-910a-9ae4e53e1282","Christian Alvarado","2026-01-22 22:27:58.916521","Thursday",22,14,"Service",0
"b1c33f1c-c1fe-4e5a-8e98-558427efef60","Derek Hodge","2026-02-18 16:24:45.286089","Wednesday",16,13,"Technical",1
"948a945a-ee37-4385-8247-95a53bcab77d","Kimberly Baker","2026-04-05 18:56:34.945302","Sunday",18,2,"Account",0
"03ce495f-8ce6-45bb-b31c-1605eb1f8b73","Brenda West","2026-03-08 06:40:01.260768","Sunday",6,14,"Service",1
"43e5ce26-0eeb-4bb6-bef6-85c2ea6b12e4","Rick Carlson","2026-01-05 11:29:42.851980","Monday",11,58,"Account",0
"a5f86624-6559-47fd-9bf4-7b225bdc1e73","Stephanie Johnson","2026-01-17 10:35:29.846202","Saturday",10,34,"Technical",1
"a2e715d4-4e21-4cf2-b8f3-f30e3a10158d","Carrie Rodriguez","2026-02-16 23:02:18.409857","Monday",23,17,"Service",1
"90e410b5-4603-4e18-bf03-cf87667f5641","Taylor Hale","2026-04-02 13:58:10.984734","Thursday",13,28,"Billing",0
"5a838a10-295d-43ec-8c0a-29ca4957ba82","Lisa Ellis","2026-02-14 13:39:50.796690","Saturday",13,27,"Technical",0
"7dd00b08-d962-4c4b-8429-5e21ea71d36f","Cheryl Chen","2026-03-22 06:43:32.493416","Sunday",6,9,"Account",0
"1aaafb33-0a0a-416c-8599-f34ef22a0d55","Gail Johnson","2026-01-14 21:49:09.836397","Wednesday",21,9,"Billing",1
"5c6f9300-b1a4-4855-a77b-b6c8157761f7","Robert Rosario","2026-02-05 22:59:15.917695","Thursday",22,15,"Account",1
"8d454b55-cb6b-48f4-a281-96b7db0013eb","Marcus Shields Jr.","2026-01-15 06:55:16.764948","Thursday",6,10,"Account",0
"c37a19e6-186f-4217-8a48-290a354b9614","Jennifer Johnson","2026-04-16 17:16:26.612583","Thursday",17,13,"Billing",1
"4daa7553-d8b9-4f39-a180-883273bd149e","Dawn Stark","2026-03-29 01:55:19.055051","Sunday",1,9,"Technical",1
"f8c4ce5d-89b7-40d3-b295-9de00363ea0e","Dr. Alicia Harris","2026-03-07 06:50:44.046443","Saturday",6,2,"Service",0
"62a8eb71-89e3-455f-80e1-c7f21c905481","Clifford Black","2026-05-08 13:15:07.046270","Friday",13,31,"Billing",0
"c236f872-a8a1-4258-8fcd-f0434fb4322f","Erica Johnston","2026-03-13 10:34:57.486901","Friday",10,27,"Service",0
"46e02a21-cb77-475e-97e0-3928f715a6fe","Jacob Murray","2026-04-23 12:28:49.293322","Thursday",12,33,"Service",0
"07a54e4b-308b-42bd-ab8d-478d9d9aa61b","Thomas Robertson","2026-05-05 09:36:05.399838","Tuesday",9,35,"Service",0
"7b3441f2-cd88-4912-8696-6b636f806158","Jodi Hughes","2026-04-18 13:54:03.072308","Saturday",13,32,"Billing",0
"27eb310b-c1f9-42b4-b887-b8ab4f4ef337","Jonathan Lester","2026-02-16 20:10:49.300138","Monday",20,26,"Billing",0
"508741c6-5577-453c-a8c3-0b88559321af","David Lopez","2026-04-27 23:02:25.406349","Monday",23,17,"Billing",1
"3ee276c3-a36e-4f27-a619-4e805c1b11c7","Jennifer Oneill","2026-02-17 17:22:52.746006","Tuesday",17,8,"Account",0
"897b5cd4-7d98-435d-8c1f-f868eb214a31","Teresa Bradley","2026-02-18 13:03:38.947069","Wednesday",13,13,"Technical",0
"2e3f340b-f404-48c5-b8d2-a68e5a78dcd2","Jennifer Henderson","2026-05-05 22:57:32.488628","Tuesday",22,6,"Service",1
"eff8e9f7-4a61-48b6-8b47-e87feb651e1c","Crystal Klein","2026-01-19 15:10:29.059164","Monday",15,39,"Service",0
"5b1cd5fe-0b4a-4149-b8f9-d0cab81f33cf","Mandy Chavez","2026-01-15 20:13:19.440749","Thursday",20,4,"Technical",0
"1d85ee10-90fc-4fc8-ba91-e023daa27172","Brenda Duncan","2026-04-19 11:34:32.456253","Sunday",11,34,"Service",1
"56546ee0-a6c9-477d-8c32-29a7f93fb2b7","Erika Lawrence","2026-02-28 03:50:20.146982","Saturday",3,5,"Technical",0
"a88b03f3-adae-4117-a882-5ec20c71e12c","Christine Vasquez","2026-01-18 11:15:16.692791","Sunday",11,38,"Account",1
"1f4329fd-1abd-4cfd-a24b-76e268209dcb","Douglas Hamilton","2026-04-24 18:49:32.101686","Friday",18,19,"Account",0
"11f4b8ef-7376-4a27-959a-7a11a4580d30","Michael Berger","2026-03-30 05:42:44.708676","Monday",5,28,"Account",0
"5d8cfe29-2c60-4831-8f3c-66bb9b5c8db0","Danielle Thornton","2026-02-15 15:07:35.302037","Sunday",15,34,"Service",0
"bf155de4-a0ca-4eeb-8435-b88bf7854d53","Kelsey Carpenter","2026-03-27 16:43:30.765653","Friday",16,20,"Account",1
"7d191856-86f2-44f5-9524-6a4c8aa4f7bd","Cory Pham","2026-01-09 19:55:43.077420","Friday",19,20,"Service",0
"0619dd56-5254-4b4c-be54-c935f30ff329","Rebecca Walsh","2026-03-27 08:10:07.432897","Friday",8,8,"Service",1
"28ee763b-da71-4c5a-81fd-8c086e078302","Benjamin Knox","2026-01-17 08:19:50.011024","Saturday",8,4,"Billing",1
"dc0ea3c8-cfbd-4eed-a4d9-0e399a21eb5c","Randy Thompson","2026-05-12 04:24:42.295135","Tuesday",4,15,"Technical",0
"b1c4038c-0c59-4fc2-b86b-1540f5b6a796","Christina Hawkins","2026-02-26 18:51:52.656532","Thursday",18,11,"Billing",1
"fd210319-9590-45e8-ba52-42d26b63b2a0","Christina Flores","2026-02-27 17:07:41.720780","Friday",17,12,"Technical",1
"beee24ce-ca7f-4578-b856-4919a0096a05","Angelica Hernandez","2026-01-14 00:21:18.300104","Wednesday",0,2,"Technical",0
"26d6f825-2ba4-491d-b376-331fff9a6f15","Vicki Wilson","2026-03-15 09:55:42.606664","Sunday",9,34,"Technical",1
"be2df1e2-be6c-4c2b-a98f-ad4621e8907f","Daniel Fernandez","2026-04-28 07:32:34.754522","Tuesday",7,10,"Billing",0
"8fbaf312-8f92-4296-b24a-20ec2253f904","Karl Gomez","2026-04-18 21:12:12.937239","Saturday",21,15,"Account",1
"67596683-872c-43cb-8a05-10a8e44ec40a","Lindsey Thompson","2026-05-13 12:52:21.821326","Wednesday",12,40,"Technical",1
"04f68afd-3b0e-4501-a616-6f64f381d704","Robin Johnson","2026-01-26 01:17:03.669956","Monday",1,30,"Technical",1
"05aa76cc-0102-4179-b4d8-b0bb0559cf2b","Angela Zimmerman","2026-04-26 21:04:03.561090","Sunday",21,15,"Service",1
"0ef3db00-435d-4710-907e-4bed6d644962","Allison Valenzuela","2026-05-16 16:24:53.640260","Saturday",16,27,"Service",1
"dc605f22-a39b-4a07-b753-8aa750de344f","Travis Delacruz","2026-03-21 13:49:03.177273","Saturday",13,45,"Account",1
"7da274d6-d42f-47e9-a279-1b4e46577b11","Maria Mckenzie","2026-04-14 17:16:59.139783","Tuesday",17,13,"Technical",0
"7c9cd66f-93d0-4a7f-b1ce-e94a0e1deb69","William Hale","2026-03-25 02:10:47.755353","Wednesday",2,2,"Technical",0
"819fc81d-6d79-45ed-9745-9c9535e6a917","Tyler Mills","2026-01-21 15:12:48.092382","Wednesday",15,31,"Account",0
"e08dc47a-13e9-4b77-ad20-713b4e15af3f","Zachary Douglas","2026-05-03 02:52:37.932714","Sunday",2,8,"Account",0
"fe407c39-43ad-42aa-8925-26286f3d589b","Jonathan Williams","2026-03-24 12:43:45.998240","Tuesday",12,26,"Technical",0
"0705c3f5-75b6-4af5-97ee-2c72825bca6a","Susan Fuller","2026-05-14 23:20:45.025373","Thursday",23,12,"Service",1
"52494aca-258a-4f13-91c5-2dcc894dde5d","Antonio Reyes","2026-03-23 23:43:28.572765","Monday",23,19,"Service",1
"d881a62e-78ca-4f16-8c7a-35d439cbcf76","Patricia Harper","2026-02-25 13:52:39.174532","Wednesday",13,41,"Billing",0
"2db28ce3-88a6-4262-9341-caa5aeaae490","Donna Thomas","2026-02-10 03:38:57.977860","Tuesday",3,9,"Technical",0
"b8a5a2d4-b0ca-4eb2-9ca9-bd7a66cb39c4","Lisa Hart","2026-05-12 19:40:26.626123","Tuesday",19,11,"Technical",0
"618d7811-2147-460d-b9fb-f329b11a0d78","Todd Tran","2026-02-26 23:37:39.603161","Thursday",23,3,"Service",1
"1236032c-d8b3-4d93-bca5-e0d7c0b6e248","Karen Carney","2026-03-02 15:17:57.090606","Monday",15,32,"Service",1
"f71ef800-18c9-4a58-b14a-b3e3b21fb333","Edward Bailey","2026-01-19 13:09:58.653014","Monday",13,23,"Billing",0
"6d38e229-bda3-45c1-bba3-b537521e8df2","Tara Moyer","2026-04-12 05:26:49.565371","Sunday",5,12,"Billing",0
"c575de93-84a0-4fca-8266-ca024c7dda8e","Jesse Garrett","2026-03-06 00:10:02.824406","Friday",0,18,"Technical",0
"68293edb-c7f8-470e-a99c-d72bb9252034","Joshua Brooks","2026-03-05 16:19:43.573509","Thursday",16,25,"Account",1
"f4c179b1-28a5-47eb-bc3d-8445f3165b5d","Janice Rodgers","2026-03-02 22:32:08.995838","Monday",22,13,"Billing",0
"9eeddf34-f2f8-491e-ae82-e53516b2ee21","Brandy Middleton","2026-02-20 18:38:29.249256","Friday",18,26,"Technical",1
"35f01781-4a60-478f-95b3-ddde0263348e","Carol Clark","2026-02-07 00:11:25.135965","Saturday",0,2,"Billing",1
"6f6433ea-2bf1-4db4-b9c6-e9e27693b3ac","Beth Barrett","2026-03-04 00:26:39.758914","Wednesday",0,12,"Technical",0
"8a496aab-f3ca-4c36-bb0c-bf00af9f39ff","Brian Brown","2026-05-07 09:19:20.022610","Thursday",9,13,"Service",0
"4b12ae97-e027-4f22-9f64-eeac854fb269","David Smith","2026-01-27 16:01:18.654080","Tuesday",16,38,"Account",0
"30f2a69d-2a50-4492-94ac-66d7088854b2","Willie Schwartz","2026-04-13 06:42:54.471513","Monday",6,22,"Billing",1
"0966b92d-ac13-4895-b431-1ea813293627","Jessica Hughes","2026-01-11 02:13:37.620779","Sunday",2,3,"Service",1
"e10c81db-82b7-41aa-94a5-eac18033ed59","Dennis Rice","2026-01-03 06:32:57.514436","Saturday",6,2,"Technical",1
"d422a757-d561-4e34-94a8-f5a53c98f498","Kristin Kim","2026-02-09 15:17:04.876503","Monday",15,48,"Billing",1
"d6a48089-3a41-4412-8858-19ef3596afd8","John Stephens","2026-02-14 21:51:16.406035","Saturday",21,10,"Billing",0
"dfb8d26e-4216-49c8-a11a-aea6db697d3b","Alyssa Boyd","2026-02-05 08:21:18.004848","Thursday",8,12,"Technical",0
"fa546610-4e79-4627-8d99-a571525eaf59","Brendan Gentry","2026-01-23 05:30:39.578033","Friday",5,13,"Technical",0
"4baffcd7-40b8-48c9-b9b1-d8748617cbe1","Richard Mays","2026-01-30 06:30:59.838103","Friday",6,8,"Technical",1
"a5ba523f-2cd2-446d-aab2-09289a21cabc","Alicia Marquez","2026-02-06 04:42:34.630209","Friday",4,18,"Billing",0
"7619a7ec-04ac-415f-8be6-9034352e6226","Brandon Flynn","2026-03-23 17:39:59.213956","Monday",17,10,"Account",1
"4cb3a917-3644-4117-8474-9ec3379d5980","Lisa Ross","2026-03-03 02:25:22.167288","Tuesday",2,11,"Technical",1
"42d61404-6ed0-4f65-af1f-71c5b8dd5f94","Denise Melton","2026-01-17 08:47:18.353739","Saturday",8,12,"Technical",0
"33b88214-561a-4ed7-aea7-d2a4169eba90","Stephen Soto","2026-03-04 07:48:42.833069","Wednesday",7,11,"Technical",0
"1f75d11b-57ea-4017-919d-207180bed4df","Kimberly Davis","2026-05-13 05:56:57.831413","Wednesday",5,15,"Billing",0
"dd450ff4-e6f0-452a-85be-f6aafccb64e4","Jose Greer","2026-04-07 05:14:01.135823","Tuesday",5,14,"Billing",0
"aa170f7d-ef70-46a9-a8b1-7ddf0d229538","Diane Mayer","2026-02-25 08:46:37.690642","Wednesday",8,13,"Service",0
"c1999fc7-676e-4b80-a9fd-8e9b13ecb038","Dr. Lori Wolfe","2026-01-17 14:23:12.948405","Saturday",14,41,"Service",0
"991a2cbc-6805-4409-b65b-af5592ac5292","Yolanda Jones","2026-01-09 17:23:10.958719","Friday",17,29,"Service",0
"452de1de-8c21-48e8-81f6-810439dde881","Gary Guzman","2026-02-17 03:29:29.669770","Tuesday",3,5,"Account",0
"1a71dd7e-88c5-4783-9bdf-36130d3fe350","Kelly Liu","2026-01-04 14:36:59.761686","Sunday",14,19,"Billing",0
"a9e08195-c676-4c7a-b818-64f9b6e83ca6","Valerie Mathis","2026-04-29 17:48:47.530521","Wednesday",17,11,"Technical",0
"b4013d67-5ebd-4a69-9198-66a2fa732ab7","Michael Hoffman","2026-01-16 17:45:22.365636","Friday",17,28,"Technical",1
"ee7c6b2c-d339-4b61-a5f2-bf03bec5a126","Timothy Marquez","2026-04-01 13:50:31.018556","Wednesday",13,44,"Billing",1
"467ad42a-c9ea-4d87-91c6-de6b929846f2","Helen Moore","2026-01-26 01:12:40.285772","Monday",1,18,"Account",1
"c2abd8da-06e4-43b3-a387-5eb4ef7f5e68","Danielle Tucker","2026-04-28 11:12:55.187202","Tuesday",11,31,"Account",1
"48064dc7-d0c8-42b9-a69b-3ee19068633c","Haley Mills","2026-02-07 21:54:52.423569","Saturday",21,13,"Billing",1
"a2bd9ebd-bfd5-431d-9d63-c4a15bd91863","Jasmine Reed","2026-03-09 16:52:42.951637","Monday",16,34,"Technical",0
"0591d928-853d-41d6-ae1a-a4f4f711c18f","Brett Gregory","2026-01-18 23:04:48.537958","Sunday",23,14,"Technical",1
"09999d26-c2bd-45cc-b41d-ee1f5d78b923","Taylor Stone","2026-04-18 08:04:38.734489","Saturday",8,3,"Billing",0
"ff334b20-dc0e-429f-8f9d-60fb2edd8911","Michael Williams","2026-03-07 03:45:58.456445","Saturday",3,6,"Technical",0
"679b6be5-6617-4997-8a0b-3b6750e848d4","Meghan Roberts","2026-03-07 14:25:45.137068","Saturday",14,33,"Technical",1
"6d58263b-97a0-41fd-bcad-f07a8c5b4c01","Adrienne Sandoval MD","2026-03-03 07:07:29.052261","Tuesday",7,5,"Service",1
"eef8c765-ee7d-4da2-80de-5ae80165d8a1","Amy Williams","2026-02-03 04:24:03.527945","Tuesday",4,8,"Account",1
"affae854-12f8-4304-ae2f-88faa1b2c659","Julie Bird","2026-03-23 10:28:04.988596","Monday",10,35,"Account",0
"cbf56ed7-e1fe-4170-867e-9d51125f79f9","David Brown","2026-04-23 16:25:34.753897","Thursday",16,38,"Service",0
